,word1,index,probability,cumsum
3114,Uskuteční,1,3.9912193175014965e-05,0.8224306525643363
3115,Uskutečnění,1,3.9912193175014965e-05,0.8224705647575113
3116,Uslyšíte,1,3.9912193175014965e-05,0.8225104769506864
3117,Usmívejte,1,3.9912193175014965e-05,0.8225503891438614
3118,Usmíří,2,7.982438635002993e-05,0.8226302135302114
3119,Usmíříte,2,7.982438635002993e-05,0.8227100379165614
3120,Usměje,4,0.00015964877270005986,0.8228696866892614
3121,Usnadnil,1,3.9912193175014965e-05,0.8229095988824364
3122,Usnadní,4,0.00015964877270005986,0.8230692476551364
3123,Uspokojivé,1,3.9912193175014965e-05,0.8231091598483115
3124,Uspokojivý,1,3.9912193175014965e-05,0.8231490720414865
3125,Uspokojí,2,7.982438635002993e-05,0.8232288964278365
3126,Uspokojíte,1,3.9912193175014965e-05,0.8232688086210115
3127,Uspíší,1,3.9912193175014965e-05,0.8233087208141865
3128,Uspějete,6,0.0002394731590500898,0.8235481939732365
3129,Uspět,1,3.9912193175014965e-05,0.8235881061664115
3130,Ustoupí,1,3.9912193175014965e-05,0.8236280183595865
3131,Ustoupíte,5,0.00019956096587507485,0.8238275793254616
3132,Ustupovat,1,3.9912193175014965e-05,0.8238674915186366
3133,Ustupte,1,3.9912193175014965e-05,0.8239074037118116
3134,Utratíte,1,3.9912193175014965e-05,0.8239473159049866
3135,Utrácet,1,3.9912193175014965e-05,0.8239872280981616
3136,Uvažujete,3,0.0001197365795250449,0.8241069646776866
3137,Uvažujte,2,7.982438635002993e-05,0.8241867890640366
3138,Uvedete,1,3.9912193175014965e-05,0.8242267012572116
3139,Uvidíte,11,0.00043903412492516465,0.8246657353821368
3140,Uvolnit,2,7.982438635002993e-05,0.8247455597684868
3141,Uvolní,1,3.9912193175014965e-05,0.8247854719616619
3142,Uvolníte,1,3.9912193175014965e-05,0.8248253841548369
3143,Uvolněnou,1,3.9912193175014965e-05,0.8248652963480119
3144,Uvolněná,1,3.9912193175014965e-05,0.8249052085411869
3145,Uvolněné,1,3.9912193175014965e-05,0.8249451207343619
3146,Uvážlivě,3,0.0001197365795250449,0.8250648573138869
3147,Uvážíte,1,3.9912193175014965e-05,0.8251047695070619
3148,Uvítá,1,3.9912193175014965e-05,0.8251446817002369
3149,Uvědomíte,1,3.9912193175014965e-05,0.8251845938934119
3150,Uvěřit,1,3.9912193175014965e-05,0.8252245060865869
3151,Uvěřte,1,3.9912193175014965e-05,0.8252644182797619
3152,Uzavírejte,1,3.9912193175014965e-05,0.8253043304729369
3153,Uzavření,1,3.9912193175014965e-05,0.825344242666112
3154,Uznalý,1,3.9912193175014965e-05,0.825384154859287
3155,Uznání,3,0.0001197365795250449,0.825503891438812
3156,Ušetřené,1,3.9912193175014965e-05,0.825543803631987
3157,Ušetřených,1,3.9912193175014965e-05,0.825583715825162
3158,Ušetří,1,3.9912193175014965e-05,0.825623628018337
3159,Ušetříte,6,0.0002394731590500898,0.825863101177387
3160,Uškodilo,1,3.9912193175014965e-05,0.825903013370562
3161,Uškodit,11,0.00043903412492516465,0.8263420474954872
3162,Uškodí,1,3.9912193175014965e-05,0.8263819596886622
3163,Uškodíte,1,3.9912193175014965e-05,0.8264218718818372
3164,Už,16,0.0006385950908002394,0.8270604669726375
3165,Užijete,6,0.0002394731590500898,0.8272999401316875
3166,Užitek,1,3.9912193175014965e-05,0.8273398523248625
3167,Užívejte,1,3.9912193175014965e-05,0.8273797645180375
3168,V,630,0.02514468170025943,0.8525244462182969
3169,Vadit,1,3.9912193175014965e-05,0.8525643584114719
3170,Vadou,1,3.9912193175014965e-05,0.8526042706046469
3171,Valí,1,3.9912193175014965e-05,0.852644182797822
3172,Varovat,1,3.9912193175014965e-05,0.852684094990997
3173,Varování,1,3.9912193175014965e-05,0.852724007184172
3174,Vaše,263,0.010496906805028936,0.8632209139892009
3175,Vašeho,1,3.9912193175014965e-05,0.8632608261823759
3176,Vašemu,2,7.982438635002993e-05,0.8633406505687259
3177,Vaši,92,0.003671921772101377,0.8670125723408273
3178,Vašich,1,3.9912193175014965e-05,0.8670524845340023
3179,Vašim,5,0.00019956096587507485,0.8672520454998773
3180,Vašimi,4,0.00015964877270005986,0.8674116942725774
3181,Vaší,29,0.0011574536020754341,0.8685691478746528
3182,Vaším,12,0.0004789463181001796,0.869048094192753
3183,Važte,18,0.0007184194771502694,0.8697665136699032
3184,Vdané,1,3.9912193175014965e-05,0.8698064258630782
3185,Vděčíte,1,3.9912193175014965e-05,0.8698463380562532
3186,Ve,192,0.007663141089602874,0.8775094791458561
3187,Vedení,1,3.9912193175014965e-05,0.8775493913390311
3188,Vedle,4,0.00015964877270005986,0.8777090401117311
3189,Velice,23,0.0009179804430253443,0.8786270205547565
3190,Velikonoce,1,3.9912193175014965e-05,0.8786669327479315
3191,Velikonoční,1,3.9912193175014965e-05,0.8787068449411065
3192,Velikou,1,3.9912193175014965e-05,0.8787467571342815
3193,Velkoryse,2,7.982438635002993e-05,0.8788265815206315
3194,Velkorysou,1,3.9912193175014965e-05,0.8788664937138065
3195,Velkorysým,1,3.9912193175014965e-05,0.8789064059069815
3196,Velkou,10,0.0003991219317501497,0.8793055278387317
3197,Velká,2,7.982438635002993e-05,0.8793853522250817
3198,Velké,5,0.00019956096587507485,0.8795849131909568
3199,Velký,6,0.0002394731590500898,0.8798243863500068
3200,Velkým,3,0.0001197365795250449,0.8799441229295318
3201,Velmi,20,0.0007982438635002994,0.8807423667930321
3202,Venku,1,3.9912193175014965e-05,0.8807822789862071
3203,Venuše,90,0.003592097385751347,0.8843743763719585
3204,Veselo,1,3.9912193175014965e-05,0.8844142885651335
3205,Veselý,1,3.9912193175014965e-05,0.8844542007583085
3206,Vezme,1,3.9912193175014965e-05,0.8844941129514835
3207,Vezmete,4,0.00015964877270005986,0.8846537617241835
3208,Vezměte,2,7.982438635002993e-05,0.8847335861105335
3209,Večer,43,0.0017162243065256435,0.8864498104170592
3210,Večerní,7,0.00027938535222510476,0.8867291957692843
3211,Veřejně,1,3.9912193175014965e-05,0.8867691079624593
3212,Veškerá,1,3.9912193175014965e-05,0.8868090201556343
3213,Veškeré,1,3.9912193175014965e-05,0.8868489323488093
3214,Vhod,1,3.9912193175014965e-05,0.8868888445419844
3215,Vhodnou,1,3.9912193175014965e-05,0.8869287567351594
3216,Vhodným,1,3.9912193175014965e-05,0.8869686689283344
3217,Vibrace,23,0.0009179804430253443,0.8878866493713597
3218,Vidinu,1,3.9912193175014965e-05,0.8879265615645348
3219,Viditelně,1,3.9912193175014965e-05,0.8879664737577098
3220,Vidíte,2,7.982438635002993e-05,0.8880462981440598
3221,Vinou,1,3.9912193175014965e-05,0.8880862103372348
3222,Vinu,1,3.9912193175014965e-05,0.8881261225304098
3223,Visí,1,3.9912193175014965e-05,0.8881660347235848
3224,Vlastní,3,0.0001197365795250449,0.8882857713031098
3225,Vlastně,2,7.982438635002993e-05,0.8883655956894598
3226,Vleklý,1,3.9912193175014965e-05,0.8884055078826348
3227,Vliv,6,0.0002394731590500898,0.8886449810416849
3228,Vlivem,16,0.0006385950908002394,0.8892835761324851
3229,Vlnu,1,3.9912193175014965e-05,0.8893234883256601
3230,Vložené,1,3.9912193175014965e-05,0.8893634005188351
3231,Vlídné,3,0.0001197365795250449,0.8894831370983601
3232,Vlídným,1,3.9912193175014965e-05,0.8895230492915351
3233,Vlídnější,1,3.9912193175014965e-05,0.8895629614847101
3234,Vnitřní,1,3.9912193175014965e-05,0.8896028736778852
3235,Vnucuje,1,3.9912193175014965e-05,0.8896427858710602
3236,Vnutit,1,3.9912193175014965e-05,0.8896826980642352
3237,Volbu,1,3.9912193175014965e-05,0.8897226102574102
3238,Volné,1,3.9912193175014965e-05,0.8897625224505852
3239,Volného,1,3.9912193175014965e-05,0.8898024346437602
3240,Volný,4,0.00015964877270005986,0.8899620834164602
3241,Volným,1,3.9912193175014965e-05,0.8900019956096352
3242,Volně,1,3.9912193175014965e-05,0.8900419078028102
3243,Vpadnou,1,3.9912193175014965e-05,0.8900818199959852
3244,Vraťte,6,0.0002394731590500898,0.8903212931550353
3245,Vrcholem,3,0.0001197365795250449,0.8904410297345603
3246,Vrcholící,1,3.9912193175014965e-05,0.8904809419277353
3247,Vrhnou,1,3.9912193175014965e-05,0.8905208541209103
3248,Vrásky,3,0.0001197365795250449,0.8906405907004353
3249,Vrátí,9,0.0003592097385751347,0.8909998004390105
3250,Vrátíte,11,0.00043903412492516465,0.8914388345639357
3251,Vsadit,1,3.9912193175014965e-05,0.8914787467571107
3252,Vstanete,1,3.9912193175014965e-05,0.8915186589502857
3253,Vstoupí,1,3.9912193175014965e-05,0.8915585711434607
3254,Vstupujete,1,3.9912193175014965e-05,0.8915984833366357
3255,Vstávejte,1,3.9912193175014965e-05,0.8916383955298107
3256,Vstřícnost,2,7.982438635002993e-05,0.8917182199161607
3257,Vstřícných,1,3.9912193175014965e-05,0.8917581321093357
3258,Vstřícně,1,3.9912193175014965e-05,0.8917980443025108
3259,Vstřícnější,1,3.9912193175014965e-05,0.8918379564956858
3260,Vstřícnějšího,1,3.9912193175014965e-05,0.8918778686888608
3261,Vtip,1,3.9912193175014965e-05,0.8919177808820358
3262,Vtipnými,1,3.9912193175014965e-05,0.8919576930752108
3263,Vtipně,2,7.982438635002993e-05,0.8920375174615608
3264,Vtípky,1,3.9912193175014965e-05,0.8920774296547358
3265,Vy,6,0.0002394731590500898,0.8923169028137858
3266,Vyberte,1,3.9912193175014965e-05,0.8923568150069608
3267,Vybrané,1,3.9912193175014965e-05,0.8923967272001359
3268,Vybranými,1,3.9912193175014965e-05,0.8924366393933109
3269,Vybrat,1,3.9912193175014965e-05,0.8924765515864859
3270,Vybudujete,1,3.9912193175014965e-05,0.8925164637796609
3271,Vybudí,1,3.9912193175014965e-05,0.8925563759728359
3272,Vybírejte,1,3.9912193175014965e-05,0.8925962881660109
3273,Vychloubačné,1,3.9912193175014965e-05,0.8926362003591859
3274,Vychloubání,1,3.9912193175014965e-05,0.8926761125523609
3275,Vychutnáte,3,0.0001197365795250449,0.8927958491318859
3276,Vycítíte,1,3.9912193175014965e-05,0.8928357613250609
3277,Vydaných,1,3.9912193175014965e-05,0.8928756735182359
3278,Vydaří,10,0.0003991219317501497,0.8932747954499861
3279,Vydejte,1,3.9912193175014965e-05,0.8933147076431611
3280,Vydržet,2,7.982438635002993e-05,0.8933945320295111
3281,Vydáte,2,7.982438635002993e-05,0.8934743564158611
3282,Vydělají,1,3.9912193175014965e-05,0.8935142686090362
3283,Vydělat,1,3.9912193175014965e-05,0.8935541808022112
3284,Vyděláte,8,0.0003192975454001197,0.8938734783476113
3285,Vyhledejte,1,3.9912193175014965e-05,0.8939133905407863
3286,Vyhlédnutý,1,3.9912193175014965e-05,0.8939533027339613
3287,Vyhlídka,1,3.9912193175014965e-05,0.8939932149271363
3288,Vyhlídky,3,0.0001197365795250449,0.8941129515066614
3289,Vyhnat,1,3.9912193175014965e-05,0.8941528636998364
3290,Vyhnete,8,0.0003192975454001197,0.8944721612452365
3291,Vyhněte,39,0.0015565755338255837,0.8960287367790621
3292,Vyhodíte,1,3.9912193175014965e-05,0.8960686489722371
3293,Vyhovovat,1,3.9912193175014965e-05,0.8961085611654122
3294,Vyhovět,1,3.9912193175014965e-05,0.8961484733585872
3295,Vyhrajete,1,3.9912193175014965e-05,0.8961883855517622
3296,Vyhýbat,1,3.9912193175014965e-05,0.8962282977449372
3297,Vyhýbejte,43,0.0017162243065256435,0.8979445220514628
3298,Vyjasní,2,7.982438635002993e-05,0.8980243464378128
3299,Vyjasníte,4,0.00015964877270005986,0.8981839952105128
3300,Vyjdete,6,0.0002394731590500898,0.8984234683695629
3301,Vyjdou,3,0.0001197365795250449,0.8985432049490879
3302,Vyjděte,1,3.9912193175014965e-05,0.8985831171422629
3303,Vyjedete,1,3.9912193175014965e-05,0.8986230293354379
3304,Vyjít,1,3.9912193175014965e-05,0.8986629415286129
3305,Vyloučit,3,0.0001197365795250449,0.898782678108138
3306,Vymluvit,1,3.9912193175014965e-05,0.898822590301313
3307,Vymstí,3,0.0001197365795250449,0.898942326880838
3308,Vymstít,2,7.982438635002993e-05,0.899022151267188
3309,Vymyslíte,2,7.982438635002993e-05,0.899101975653538
3310,Vynahradí,1,3.9912193175014965e-05,0.899141887846713
3311,Vynahradíte,1,3.9912193175014965e-05,0.899181800039888
3312,Vynalézavost,2,7.982438635002993e-05,0.899261624426238
3313,Vynalézavým,1,3.9912193175014965e-05,0.899301536619413
3314,Vynalézavě,4,0.00015964877270005986,0.8994611853921131
3315,Vynasnažíte,1,3.9912193175014965e-05,0.8995010975852881
3316,Vynechávejte,1,3.9912193175014965e-05,0.8995410097784631
3317,Vynikajícím,1,3.9912193175014965e-05,0.8995809219716381
3318,Vyniknete,2,7.982438635002993e-05,0.8996607463579881
3319,Vynoří,2,7.982438635002993e-05,0.8997405707443381
3320,Vynutí,1,3.9912193175014965e-05,0.8997804829375131
3321,Vynášet,1,3.9912193175014965e-05,0.8998203951306881
3322,Vypadá,16,0.0006385950908002394,0.9004589902214883
3323,Vypeče,1,3.9912193175014965e-05,0.9004989024146633
3324,Vypjatou,1,3.9912193175014965e-05,0.9005388146078384
3325,Vypjatá,2,7.982438635002993e-05,0.9006186389941884
3326,Vyplatí,16,0.0006385950908002394,0.9012572340849886
3327,Vyplýtvat,1,3.9912193175014965e-05,0.9012971462781636
3328,Vypočítavý,1,3.9912193175014965e-05,0.9013370584713386
3329,Vypořádáte,2,7.982438635002993e-05,0.9014168828576886
3330,Vyrazíte,3,0.0001197365795250449,0.9015366194372136
3331,Vyrovnanost,1,3.9912193175014965e-05,0.9015765316303886
3332,Vyrovnáte,2,7.982438635002993e-05,0.9016563560167387
3333,Vysilující,1,3.9912193175014965e-05,0.9016962682099137
3334,Vyskočí,2,7.982438635002993e-05,0.9017760925962637
3335,Vyskytnete,1,3.9912193175014965e-05,0.9018160047894387
3336,Vyslechnete,2,7.982438635002993e-05,0.9018958291757887
3337,Vyslechnout,1,3.9912193175014965e-05,0.9019357413689637
3338,Vyslechněte,2,7.982438635002993e-05,0.9020155657553137
3339,Vysloužíte,3,0.0001197365795250449,0.9021353023348387
3340,Vysměje,1,3.9912193175014965e-05,0.9021752145280137
3341,Vysmějete,2,7.982438635002993e-05,0.9022550389143638
3342,Vysoké,1,3.9912193175014965e-05,0.9022949511075388
3343,Vystoupíte,1,3.9912193175014965e-05,0.9023348633007138
3344,Vystraší,2,7.982438635002993e-05,0.9024146876870638
3345,Vystříhejte,5,0.00019956096587507485,0.9026142486529388
3346,Vysvětlit,2,7.982438635002993e-05,0.9026940730392888
3347,Vytoužené,1,3.9912193175014965e-05,0.9027339852324638
3348,Vytouženého,1,3.9912193175014965e-05,0.9027738974256388
3349,Vytoužený,2,7.982438635002993e-05,0.9028537218119889
3350,Vytočit,2,7.982438635002993e-05,0.9029335461983389
3351,Vytočí,7,0.00027938535222510476,0.903212931550564
3352,Vytratí,2,7.982438635002993e-05,0.903292755936914
3353,Vytrhnete,1,3.9912193175014965e-05,0.9033326681300891
3354,Vytvořili,1,3.9912193175014965e-05,0.9033725803232641
3355,Vytvoříte,4,0.00015964877270005986,0.9035322290959641
3356,Vytvářejí,1,3.9912193175014965e-05,0.9035721412891391
3357,Vytáhnete,2,7.982438635002993e-05,0.9036519656754891
3358,Vytáhnout,1,3.9912193175014965e-05,0.9036918778686641
3359,Využije,1,3.9912193175014965e-05,0.9037317900618391
3360,Využijete,30,0.001197365795250449,0.9049291558570896
3361,Využijte,22,0.0008780682498503293,0.9058072241069399
3362,Využít,4,0.00015964877270005986,0.90596687287964
3363,Vyvarovat,2,7.982438635002993e-05,0.90604669726599
3364,Vyvarujte,8,0.0003192975454001197,0.9063659948113901
3365,Vyvede,2,7.982438635002993e-05,0.9064458191977401
3366,Vyvléknout,1,3.9912193175014965e-05,0.9064857313909152
3367,Vyvodíte,2,7.982438635002993e-05,0.9065655557772652
3368,Vyvolá,2,7.982438635002993e-05,0.9066453801636152
3369,Vyvoláte,2,7.982438635002993e-05,0.9067252045499652
3370,Vyvrcholením,1,3.9912193175014965e-05,0.9067651167431402
3371,Vyvstvá,1,3.9912193175014965e-05,0.9068050289363152
3372,Vyvést,1,3.9912193175014965e-05,0.9068449411294902
3373,Vyzařuje,1,3.9912193175014965e-05,0.9068848533226652
3374,Vyzařujete,1,3.9912193175014965e-05,0.9069247655158402
3375,Vyčerpá,1,3.9912193175014965e-05,0.9069646777090152
3376,Vyčkejte,3,0.0001197365795250449,0.9070844142885403
3377,Vyčte,1,3.9912193175014965e-05,0.9071243264817153
3378,Vyčtete,1,3.9912193175014965e-05,0.9071642386748903
3379,Vyčtou,1,3.9912193175014965e-05,0.9072041508680653
3380,Vyřeší,1,3.9912193175014965e-05,0.9072440630612403
3381,Vyřešíte,3,0.0001197365795250449,0.9073637996407653
3382,Vyřízení,2,7.982438635002993e-05,0.9074436240271153
3383,Vyškrtněte,1,3.9912193175014965e-05,0.9074835362202903
3384,Vyžaduje,3,0.0001197365795250449,0.9076032727998153
3385,Vyžádejte,1,3.9912193175014965e-05,0.9076431849929903
3386,Vyžádá,2,7.982438635002993e-05,0.9077230093793404
3387,Vzali,1,3.9912193175014965e-05,0.9077629215725154
3388,Vzbouří,1,3.9912193175014965e-05,0.9078028337656904
3389,Vzbudíte,1,3.9912193175014965e-05,0.9078427459588654
3390,Vzdejte,1,3.9912193175014965e-05,0.9078826581520404
3391,Vzdycháním,1,3.9912193175014965e-05,0.9079225703452154
3392,Vzdálená,1,3.9912193175014965e-05,0.9079624825383904
3393,Vzdát,1,3.9912193175014965e-05,0.9080023947315654
3394,Vzdáte,2,7.982438635002993e-05,0.9080822191179154
3395,Vzhledem,8,0.0003192975454001197,0.9084015166633156
3396,Vznikají,1,3.9912193175014965e-05,0.9084414288564906
3397,Vznášet,1,3.9912193175014965e-05,0.9084813410496656
3398,Vzpomene,1,3.9912193175014965e-05,0.9085212532428406
3399,Vzpomenete,3,0.0001197365795250449,0.9086409898223656
3400,Vzpomeňte,3,0.0001197365795250449,0.9087607264018907
3401,Vzpomínejte,1,3.9912193175014965e-05,0.9088006385950657
3402,Vzpomínka,1,3.9912193175014965e-05,0.9088405507882407
3403,Vzpomínky,1,3.9912193175014965e-05,0.9088804629814157
3404,Vzpomíná,1,3.9912193175014965e-05,0.9089203751745907
3405,Vzroste,4,0.00015964877270005986,0.9090800239472907
3406,Vzrostou,1,3.9912193175014965e-05,0.9091199361404657
3407,Vzrušující,12,0.0004789463181001796,0.9095988824585659
3408,Vzrušujícím,1,3.9912193175014965e-05,0.9096387946517409
3409,Vztah,2,7.982438635002993e-05,0.9097186190380909
3410,Vztahy,2,7.982438635002993e-05,0.9097984434244409
3411,Vztek,2,7.982438635002993e-05,0.909878267810791
3412,Vzácnou,2,7.982438635002993e-05,0.909958092197141
3413,Vzájemná,1,3.9912193175014965e-05,0.909998004390316
3414,Vzápětí,2,7.982438635002993e-05,0.910077828776666
3415,VÁHY,1,3.9912193175014965e-05,0.910117740969841
3416,Vábit,1,3.9912193175014965e-05,0.910157653163016
3417,Vám,9,0.0003592097385751347,0.9105168629015912
3418,Vánoce,2,7.982438635002993e-05,0.9105966872879412
3419,Vánoční,1,3.9912193175014965e-05,0.9106365994811162
3420,Vás,3,0.0001197365795250449,0.9107563360606412
3421,Váš,110,0.004390341249251646,0.9151466773098929
3422,Vášnivé,1,3.9912193175014965e-05,0.9151865895030679
3423,Vážit,1,3.9912193175014965e-05,0.9152265016962429
3424,Vážnou,3,0.0001197365795250449,0.9153462382757679
3425,Vážné,1,3.9912193175014965e-05,0.9153861504689429
3426,Vážně,5,0.00019956096587507485,0.9155857114348179
3427,Víc,4,0.00015964877270005986,0.915745360207518
3428,Více,28,0.001117541408900419,0.9168629016164184
3429,Víceméně,1,3.9912193175014965e-05,0.9169028138095934
3430,Víkend,4,0.00015964877270005986,0.9170624625822934
3431,Víkendová,2,7.982438635002993e-05,0.9171422869686434
3432,Víra,2,7.982438635002993e-05,0.9172221113549934
3433,Víte,1,3.9912193175014965e-05,0.9172620235481684
3434,Vítr,1,3.9912193175014965e-05,0.9173019357413434
3435,Vítězně,1,3.9912193175014965e-05,0.9173418479345185
3436,Výbuchy,1,3.9912193175014965e-05,0.9173817601276935
3437,Výbušným,2,7.982438635002993e-05,0.9174615845140435
3438,Východisko,2,7.982438635002993e-05,0.9175414089003935
3439,Výhodnou,1,3.9912193175014965e-05,0.9175813210935685
3440,Výhodný,2,7.982438635002993e-05,0.9176611454799185
3441,Výhodně,5,0.00019956096587507485,0.9178607064457935
3442,Výhody,1,3.9912193175014965e-05,0.9179006186389685
3443,Výhrůžky,1,3.9912193175014965e-05,0.9179405308321436
3444,Výjimečnou,1,3.9912193175014965e-05,0.9179804430253186
3445,Výjimečný,1,3.9912193175014965e-05,0.9180203552184936
3446,Výjimečně,2,7.982438635002993e-05,0.9181001796048436
3447,Výjimkou,2,7.982438635002993e-05,0.9181800039911936
3448,Výjimku,3,0.0001197365795250449,0.9182997405707186
3449,Výkyvu,1,3.9912193175014965e-05,0.9183396527638936
3450,Výlučně,1,3.9912193175014965e-05,0.9183795649570686
3451,Výmluva,1,3.9912193175014965e-05,0.9184194771502436
3452,Výmluvné,1,3.9912193175014965e-05,0.9184593893434186
3453,Výmluvou,1,3.9912193175014965e-05,0.9184993015365936
3454,Výměna,1,3.9912193175014965e-05,0.9185392137297687
3455,Výrazný,2,7.982438635002993e-05,0.9186190381161187
3456,Výrazným,2,7.982438635002993e-05,0.9186988625024687
3457,Výrazně,15,0.0005986828976252245,0.9192975454000939
3458,Výsledek,10,0.0003991219317501497,0.9196966673318441
3459,Výsledkem,2,7.982438635002993e-05,0.9197764917181941
3460,Výsledky,3,0.0001197365795250449,0.9198962282977191
3461,Vývoj,6,0.0002394731590500898,0.9201357014567692
3462,Významnou,2,7.982438635002993e-05,0.9202155258431192
3463,Významné,1,3.9912193175014965e-05,0.9202554380362942
3464,Významný,1,3.9912193175014965e-05,0.9202953502294692
3465,Významným,1,3.9912193175014965e-05,0.9203352624226442
3466,Významně,1,3.9912193175014965e-05,0.9203751746158192
3467,Výčitky,1,3.9912193175014965e-05,0.9204150868089942
3468,Výši,1,3.9912193175014965e-05,0.9204549990021692
3469,Včas,1,3.9912193175014965e-05,0.9204949111953442
3470,Včerejší,1,3.9912193175014965e-05,0.9205348233885192
3471,Včetně,2,7.982438635002993e-05,0.9206146477748692
3472,Věc,5,0.00019956096587507485,0.9208142087407443
3473,Věci,6,0.0002394731590500898,0.9210536818997943
3474,Vědomě,1,3.9912193175014965e-05,0.9210935940929693
3475,Věk,3,0.0001197365795250449,0.9212133306724943
3476,Věnujte,21,0.0008381560566753143,0.9220514867291697
3477,Věrohodně,1,3.9912193175014965e-05,0.9220913989223447
3478,Většina,6,0.0002394731590500898,0.9223308720813947
3479,Většinou,5,0.00019956096587507485,0.9225304330472698
3480,Většinu,4,0.00015964877270005986,0.9226900818199698
3481,Většině,1,3.9912193175014965e-05,0.9227299940131448
3482,Větší,15,0.0005986828976252245,0.92332867691077
3483,Větším,1,3.9912193175014965e-05,0.923368589103945
3484,Věřit,1,3.9912193175014965e-05,0.92340850129712
3485,Věřte,11,0.00043903412492516465,0.9238475354220452
3486,Věří,1,3.9912193175014965e-05,0.9238874476152202
3487,Vřele,1,3.9912193175014965e-05,0.9239273598083952
3488,Však,1,3.9912193175014965e-05,0.9239672720015703
3489,Vše,1,3.9912193175014965e-05,0.9240071841947453
3490,Všech,1,3.9912193175014965e-05,0.9240470963879203
3491,Všechen,1,3.9912193175014965e-05,0.9240870085810953
3492,Všechna,4,0.00015964877270005986,0.9242466573537953
3493,Všechno,62,0.002474555976850928,0.9267212133306463
3494,Všechny,12,0.0004789463181001796,0.9272001596487465
3495,Všeho,1,3.9912193175014965e-05,0.9272400718419215
3496,Všem,3,0.0001197365795250449,0.9273598084214465
3497,Všemu,1,3.9912193175014965e-05,0.9273997206146215
3498,Všichni,9,0.0003592097385751347,0.9277589303531967
3499,Všimne,1,3.9912193175014965e-05,0.9277988425463717
3500,Všude,9,0.0003592097385751347,0.9281580522849469
3501,Všímejte,9,0.0003592097385751347,0.928517262023522
3502,Vůbec,6,0.0002394731590500898,0.9287567351825721
3503,Vůči,1,3.9912193175014965e-05,0.9287966473757471
3504,Vždy,3,0.0001197365795250449,0.9289163839552721
3505,Vždycky,2,7.982438635002993e-05,0.9289962083416221
3506,Z,63,0.0025144681700259427,0.9315106765116481
3507,Za,42,0.0016763121133506287,0.9331869886249987
3508,Zabloudit,1,3.9912193175014965e-05,0.9332269008181737
3509,Zabrat,3,0.0001197365795250449,0.9333466373976987
3510,Zabránit,2,7.982438635002993e-05,0.9334264617840488
3511,Zabráníte,1,3.9912193175014965e-05,0.9334663739772238
3512,Zabírá,1,3.9912193175014965e-05,0.9335062861703988
3513,Zabývat,1,3.9912193175014965e-05,0.9335461983635738
3514,Zabýváte,1,3.9912193175014965e-05,0.9335861105567488
3515,Zaběhněte,1,3.9912193175014965e-05,0.9336260227499238
3516,Zachovat,1,3.9912193175014965e-05,0.9336659349430988
3517,Zachovejte,9,0.0003592097385751347,0.934025144681674
3518,Zachováte,8,0.0003192975454001197,0.9343444422270741
3519,Zachránit,1,3.9912193175014965e-05,0.9343843544202491
3520,Zachvátí,1,3.9912193175014965e-05,0.9344242666134241
3521,Zachytíte,4,0.00015964877270005986,0.9345839153861242
3522,Zacházejte,1,3.9912193175014965e-05,0.9346238275792992
3523,Zadaní,15,0.0005986828976252245,0.9352225104769244
3524,Zadaným,3,0.0001197365795250449,0.9353422470564494
3525,Zadostiučinění,4,0.00015964877270005986,0.9355018958291494
3526,Zaděláte,1,3.9912193175014965e-05,0.9355418080223245
3527,Zahnat,1,3.9912193175014965e-05,0.9355817202154995
3528,Zahrajete,1,3.9912193175014965e-05,0.9356216324086745
3529,Zahrnou,1,3.9912193175014965e-05,0.9356615446018495
3530,Zajděte,2,7.982438635002993e-05,0.9357413689881995
3531,Zajistí,2,7.982438635002993e-05,0.9358211933745495
3532,Zajistíte,1,3.9912193175014965e-05,0.9358611055677245
3533,Zajídat,1,3.9912193175014965e-05,0.9359010177608995
3534,Zajímavou,5,0.00019956096587507485,0.9361005787267745
3535,Zajímavé,6,0.0002394731590500898,0.9363400518858246
3536,Zajímaví,1,3.9912193175014965e-05,0.9363799640789996
3537,Zajímavý,8,0.0003192975454001197,0.9366992616243998
3538,Zajímavě,1,3.9912193175014965e-05,0.9367391738175748
3539,Zajímá,1,3.9912193175014965e-05,0.9367790860107498
3540,Zajít,1,3.9912193175014965e-05,0.9368189982039248
3541,Zalichotí,3,0.0001197365795250449,0.9369387347834498
3542,Zalíbí,1,3.9912193175014965e-05,0.9369786469766248
3543,Zamilované,7,0.00027938535222510476,0.93725803232885
3544,Zamilovaní,32,0.0012771901816004789,0.9385352225104504
3545,Zamilovaným,12,0.0004789463181001796,0.9390141688285506
3546,Zamkněte,1,3.9912193175014965e-05,0.9390540810217256
3547,Zamotaná,1,3.9912193175014965e-05,0.9390939932149006
3548,Zamotané,1,3.9912193175014965e-05,0.9391339054080756
3549,Zamotat,1,3.9912193175014965e-05,0.9391738176012506
3550,Zamrzí,2,7.982438635002993e-05,0.9392536419876006
3551,Zamyslete,6,0.0002394731590500898,0.9394931151466507
3552,Zaměstná,1,3.9912193175014965e-05,0.9395330273398257
3553,Zaměříte,1,3.9912193175014965e-05,0.9395729395330007
3554,Zanedbávat,1,3.9912193175014965e-05,0.9396128517261757
3555,Zanedbáváte,1,3.9912193175014965e-05,0.9396527639193507
3556,Zapalte,1,3.9912193175014965e-05,0.9396926761125257
3557,Zaplatit,1,3.9912193175014965e-05,0.9397325883057007
